telemetry.time,deviceId,telemetry.co2
2022-09-23T09:07:44.0000000,DA00110032,596
2022-09-23T09:04:19.0000000,DA00110032,592
2022-09-23T09:05:24.0000000,DA00110032,596
2022-09-23T09:06:39.0000000,DA00110032,608
2022-09-23T09:01:47.0000000,DA00110032,603
2022-09-23T09:03:04.0000000,DA00110032,602
2022-09-23T09:00:42.0000000,DA00110032,577
2022-09-23T09:04:23.0000000,DA00130003,716
2022-09-23T09:03:16.0000000,DA00130003,724
2022-09-23T09:10:19.0000000,DA00130003,727
2022-09-23T09:12:38.0000000,DA00110031,580
2022-09-23T09:13:45.0000000,DA00110031,571
2022-09-23T09:11:22.0000000,DA00110031,571
2022-09-23T09:10:16.0000000,DA00110031,574
2022-09-23T09:08:59.0000000,DA00110031,592
2022-09-23T09:07:43.0000000,DA00110031,572
2022-09-23T09:00:40.0000000,DA00110031,597
2022-09-23T09:01:46.0000000,DA00110031,587
2022-09-23T09:14:13.0000000,DA00130002,559
2022-09-23T09:12:58.0000000,DA00130002,568
2022-09-23T09:07:06.0000000,DA00130002,557
2022-09-23T09:10:40.0000000,DA00130002,560
2022-09-23T09:09:33.0000000,DA00130002,545
2022-09-23T09:08:20.0000000,DA00130002,545
2022-09-23T09:11:53.0000000,DA00130002,557
2022-09-23T09:04:46.0000000,DA00130002,532
2022-09-23T09:03:40.0000000,DA00130002,538
2022-09-23T09:05:59.0000000,DA00130002,526
2022-09-23T09:02:26.0000000,DA00130002,544
2022-09-23T09:01:21.0000000,DA00130002,550
2022-09-23T09:00:06.0000000,DA00130002,551
2022-09-23T09:07:49.0000000,DA00130001,530
2022-09-23T09:06:43.0000000,DA00130001,544
2022-09-23T08:56:19.0000000,AMNO-03,561
2022-09-23T08:56:43.0000000,DA00110034,673
2022-09-23T08:57:59.0000000,DA00110034,700
2022-09-23T08:59:15.0000000,AMNO-01,659
2022-09-23T08:55:38.0000000,DA00110034,654
2022-09-23T08:53:17.0000000,DA00110034,659
2022-09-23T08:54:23.0000000,DA00110034,665
2022-09-23T08:49:38.0000000,DA00110034,654
2022-09-23T08:50:43.0000000,DA00110034,644
2022-09-23T08:52:01.0000000,DA00110034,648
2022-09-23T08:55:07.0000000,AMNO-03,567
2022-09-23T08:47:16.0000000,DA00110034,653
2022-09-23T08:48:22.0000000,DA00110034,637
2022-09-23T08:46:01.0000000,DA00110034,656
2022-09-23T08:51:37.0000000,AMNO-03,588
2022-09-23T08:53:56.0000000,AMNO-03,568
2022-09-23T08:49:16.0000000,AMNO-03,574
2022-09-23T08:45:48.0000000,AMNO-03,588
2022-09-23T08:50:26.0000000,AMNO-03,570
2022-09-23T08:56:56.0000000,AMNO-01,679
2022-09-23T08:59:11.0000000,DA00100001,585
2022-09-23T08:46:45.0000000,DA00110047,601
2022-09-23T08:51:25.0000000,DA00110047,626
2022-09-23T08:45:31.0000000,DA00110047,618
2022-09-23T08:48:00.0000000,DA00110047,594
2022-09-23T08:52:39.0000000,DA00110047,637
2022-09-23T08:50:19.0000000,DA00110047,622
2022-09-23T08:49:05.0000000,DA00110047,586
2022-09-23T08:53:44.0000000,DA00110047,635
2022-09-23T08:55:45.0000000,AMNO-01,671
2022-09-23T08:54:34.0000000,AMNO-01,651
2022-09-23T08:51:08.0000000,AMNO-01,668
2022-09-23T08:49:57.0000000,AMNO-01,636
2022-09-23T08:46:28.0000000,AMNO-01,612
2022-09-23T08:48:47.0000000,AMNO-01,637
2022-09-23T08:45:17.0000000,AMNO-01,602
2022-09-23T08:58:30.0000000,DA00110045,528
2022-09-23T08:58:06.0000000,DA00100001,586
2022-09-23T08:55:46.0000000,DA00100001,577
2022-09-23T08:56:51.0000000,DA00100001,589
2022-09-23T08:54:31.0000000,DA00100001,573
2022-09-23T08:53:17.0000000,DA00100001,568
2022-09-23T08:49:52.0000000,DA00100001,535
2022-09-23T08:52:12.0000000,DA00100001,564
2022-09-23T08:58:22.0000000,DA00110044,547
2022-09-23T08:50:57.0000000,DA00100001,539
2022-09-23T08:53:43.0000000,DA00110043,499
2022-09-23T08:48:37.0000000,DA00100001,539
