,,0,2023-01-19T22:27:24.071Z,st-3,202,true,70b3d52c0001f7a7,54.5,0,14.4
,,0,2023-01-19T22:57:23.944Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,14.4
,,0,2023-01-19T23:27:23.907Z,st-3,202,true,70b3d52c0001f7a7,54.5,0,14.4
,,0,2023-01-19T23:57:23.709Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,14.3
,,0,2023-01-20T00:27:23.591Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,14.3
,,0,2023-01-20T00:57:23.462Z,st-3,202,true,70b3d52c0001f7a7,55,0,14.3
,,0,2023-01-20T01:27:23.35Z,st-3,202,true,70b3d52c0001f7a7,55,0,14.2
,,0,2023-01-20T01:57:23.208Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,14.1
,,0,2023-01-20T02:27:23.091Z,st-3,202,true,70b3d52c0001f7a7,56,0,14.1
,,0,2023-01-20T02:57:23.196Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,14.2
,,0,2023-01-20T03:27:23.939Z,st-3,202,true,70b3d52c0001f7a7,56,0,14
,,0,2023-01-20T03:57:22.733Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,14
,,0,2023-01-20T04:27:22.63Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,14
,,0,2023-01-20T04:57:22.483Z,st-3,202,true,70b3d52c0001f7a7,56,0,14
,,0,2023-01-20T05:27:22.362Z,st-3,202,true,70b3d52c0001f7a7,55,0,14.1
,,0,2023-01-20T05:57:22.239Z,st-3,202,true,70b3d52c0001f7a7,55,0,14.1
,,0,2023-01-20T06:27:22.104Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,14.3
,,0,2023-01-20T06:57:21.981Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,14.2
,,0,2023-01-20T07:27:21.882Z,st-3,202,true,70b3d52c0001f7a7,55,2,14.3
,,0,2023-01-20T07:57:21.758Z,st-3,202,true,70b3d52c0001f7a7,55.5,2,14.3
,,0,2023-01-20T08:27:21.633Z,st-3,202,true,70b3d52c0001f7a7,55.5,5,14.3
,,0,2023-01-20T08:57:21.492Z,st-3,202,true,70b3d52c0001f7a7,55.5,10,14.2
,,0,2023-01-20T09:27:21.376Z,st-3,202,true,70b3d52c0001f7a7,58,15,14.2
,,0,2023-01-20T09:57:21.258Z,st-3,202,true,70b3d52c0001f7a7,56,30,14.2
,,0,2023-01-20T10:27:21.113Z,st-3,202,true,70b3d52c0001f7a7,56,82,14.3
,,0,2023-01-20T10:57:21.006Z,st-3,202,true,70b3d52c0001f7a7,57.5,82,14.5
,,0,2023-01-20T11:27:20.88Z,st-3,202,true,70b3d52c0001f7a7,56.5,82,15
,,0,2023-01-20T11:57:20.762Z,st-3,202,true,70b3d52c0001f7a7,57,80,15.3
,,0,2023-01-20T12:27:20.635Z,st-3,202,true,70b3d52c0001f7a7,56,30,15.5
,,0,2023-01-20T12:57:20.512Z,st-3,202,true,70b3d52c0001f7a7,57,12,15.4
,,0,2023-01-20T13:27:20.417Z,st-3,202,true,70b3d52c0001f7a7,57,12,15.3
,,0,2023-01-20T13:57:20.255Z,st-3,202,true,70b3d52c0001f7a7,56.5,12,15
,,0,2023-01-20T14:27:20.138Z,st-3,202,true,70b3d52c0001f7a7,56,2,15.1
,,0,2023-01-20T14:57:20.024Z,st-3,202,true,70b3d52c0001f7a7,56.5,2,15
,,0,2023-01-20T15:27:19.881Z,st-3,202,true,70b3d52c0001f7a7,56.5,0,14.8
,,0,2023-01-20T15:57:19.78Z,st-3,202,true,70b3d52c0001f7a7,56.5,0,14.7
,,0,2023-01-20T16:27:19.743Z,st-3,202,true,70b3d52c0001f7a7,57,0,14.7
,,0,2023-01-20T16:57:19.626Z,st-3,202,true,70b3d52c0001f7a7,56.5,0,14.8
,,0,2023-01-20T17:27:19.486Z,st-3,202,true,70b3d52c0001f7a7,56.5,0,14.6
,,0,2023-01-20T17:57:19.357Z,st-3,202,true,70b3d52c0001f7a7,56,0,14.6
,,0,2023-01-20T18:27:19.166Z,st-3,202,true,70b3d52c0001f7a7,56.5,0,14.5
,,0,2023-01-20T18:57:19.038Z,st-3,202,true,70b3d52c0001f7a7,56.5,0,14.4
,,0,2023-01-20T19:27:18.916Z,st-3,202,true,70b3d52c0001f7a7,56,0,14.4
,,0,2023-01-20T19:57:18.798Z,st-3,202,true,70b3d52c0001f7a7,56.5,0,14.3
,,0,2023-01-20T20:27:18.753Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,14.4
,,0,2023-01-20T20:57:18.545Z,st-3,202,true,70b3d52c0001f7a7,56,0,14.3
,,0,2023-01-20T21:27:18.499Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,14.4
,,0,2023-01-20T21:57:18.434Z,st-3,202,true,70b3d52c0001f7a7,55,0,14.5
,,0,2023-01-20T22:27:18.253Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,14.4
,,0,2023-01-20T22:57:18.06Z,st-3,202,true,70b3d52c0001f7a7,55,0,14.2
,,0,2023-01-20T23:27:19.014Z,st-3,202,true,70b3d52c0001f7a7,56.5,0,14.1
,,0,2023-01-20T23:57:17.802Z,st-3,202,true,70b3d52c0001f7a7,56,0,14
,,0,2023-01-21T00:27:17.761Z,st-3,202,true,70b3d52c0001f7a7,56.5,0,14
,,0,2023-01-21T00:57:17.646Z,st-3,202,true,70b3d52c0001f7a7,56.5,0,14
,,0,2023-01-21T01:27:17.519Z,st-3,202,true,70b3d52c0001f7a7,56,0,14.1
,,0,2023-01-21T01:57:17.628Z,st-3,202,true,70b3d52c0001f7a7,56,0,14.1
,,0,2023-01-21T02:27:17.603Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,14.1
,,0,2023-01-21T02:57:17.177Z,st-3,202,true,70b3d52c0001f7a7,56,0,14.1
,,0,2023-01-21T03:27:16.935Z,st-3,202,true,70b3d52c0001f7a7,56.5,0,14.2
,,0,2023-01-21T03:57:16.843Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,14.2
,,0,2023-01-21T04:27:17.132Z,st-3,202,true,70b3d52c0001f7a7,56.5,0,14.1
,,0,2023-01-21T04:57:16.577Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,14
,,0,2023-01-21T05:27:16.461Z,st-3,202,true,70b3d52c0001f7a7,56,0,14.1
,,0,2023-01-21T05:57:16.341Z,st-3,202,true,70b3d52c0001f7a7,56,0,14.1
,,0,2023-01-21T06:27:16.22Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,14.1
,,0,2023-01-21T06:57:16.101Z,st-3,202,true,70b3d52c0001f7a7,56,0,14
,,0,2023-01-21T07:27:15.977Z,st-3,202,true,70b3d52c0001f7a7,56,0,14
,,0,2023-01-21T08:27:15.746Z,st-3,202,true,70b3d52c0001f7a7,56,2,13.9
,,0,2023-01-21T08:57:15.623Z,st-3,202,true,70b3d52c0001f7a7,56,10,13.8
,,0,2023-01-21T09:27:15.476Z,st-3,202,true,70b3d52c0001f7a7,56,20,13.8
,,0,2023-01-21T09:57:15.358Z,st-3,202,true,70b3d52c0001f7a7,56,35,13.7
,,0,2023-01-21T10:27:15.239Z,st-3,202,true,70b3d52c0001f7a7,55.5,35,13.8
,,0,2023-01-21T10:57:15.117Z,st-3,202,true,70b3d52c0001f7a7,55.5,15,13.9
,,0,2023-01-21T11:27:14.982Z,st-3,202,true,70b3d52c0001f7a7,55,20,14
,,0,2023-01-21T11:57:14.885Z,st-3,202,true,70b3d52c0001f7a7,55.5,22,13.9
,,0,2023-01-21T12:27:14.757Z,st-3,202,true,70b3d52c0001f7a7,54.5,20,14
,,0,2023-01-21T12:57:14.638Z,st-3,202,true,70b3d52c0001f7a7,55,22,14.2
,,0,2023-01-21T13:27:14.499Z,st-3,202,true,70b3d52c0001f7a7,54.5,15,14.1
,,0,2023-01-21T13:57:14.388Z,st-3,202,true,70b3d52c0001f7a7,54.5,10,14
,,0,2023-01-21T14:27:14.258Z,st-3,202,true,70b3d52c0001f7a7,55,5,14
,,0,2023-01-21T14:57:14.138Z,st-3,202,true,70b3d52c0001f7a7,55,2,13.9
,,0,2023-01-21T15:27:14.09Z,st-3,202,true,70b3d52c0001f7a7,55,0,13.8
,,0,2023-01-21T15:57:13.97Z,st-3,202,true,70b3d52c0001f7a7,56,0,13.7
,,0,2023-01-21T16:27:13.858Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,13.7
,,0,2023-01-21T16:57:13.733Z,st-3,202,true,70b3d52c0001f7a7,55,0,13.5
,,0,2023-01-21T17:27:13.615Z,st-3,202,true,70b3d52c0001f7a7,56,0,13.4
,,0,2023-01-21T17:57:13.405Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,13.3
,,0,2023-01-21T18:27:13.284Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,13.3
,,0,2023-01-21T18:57:13.16Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,13.1
,,0,2023-01-21T19:57:12.917Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,13
,,0,2023-01-21T20:27:12.814Z,st-3,202,true,70b3d52c0001f7a7,55,0,12.9
,,0,2023-01-21T20:57:12.688Z,st-3,202,true,70b3d52c0001f7a7,54,0,12.9
,,0,2023-01-21T21:27:12.563Z,st-3,202,true,70b3d52c0001f7a7,55,0,12.8
,,0,2023-01-21T21:57:12.442Z,st-3,202,true,70b3d52c0001f7a7,55,0,12.8
,,0,2023-01-21T22:27:12.318Z,st-3,202,true,70b3d52c0001f7a7,54.5,0,12.9
,,0,2023-01-21T22:57:12.182Z,st-3,202,true,70b3d52c0001f7a7,54.5,0,13
,,0,2023-01-21T23:27:12.061Z,st-3,202,true,70b3d52c0001f7a7,54.5,0,13
,,0,2023-01-21T23:57:12.024Z,st-3,202,true,70b3d52c0001f7a7,54.5,0,13
,,0,2023-01-22T00:27:11.946Z,st-3,202,true,70b3d52c0001f7a7,54.5,0,13
,,0,2023-01-22T00:57:11.703Z,st-3,202,true,70b3d52c0001f7a7,54.5,0,13.2
,,0,2023-01-22T01:27:11.579Z,st-3,202,true,70b3d52c0001f7a7,54.5,0,12.9
,,0,2023-01-22T01:57:11.537Z,st-3,202,true,70b3d52c0001f7a7,55,0,12.8
,,0,2023-01-22T02:27:11.366Z,st-3,202,true,70b3d52c0001f7a7,55,0,12.7
,,0,2023-01-22T03:27:11.113Z,st-3,202,true,70b3d52c0001f7a7,55,0,12.6
,,0,2023-01-22T03:57:10.982Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,12.5
,,0,2023-01-22T04:27:10.971Z,st-3,202,true,70b3d52c0001f7a7,56,0,12.4
,,0,2023-01-22T04:57:10.749Z,st-3,202,true,70b3d52c0001f7a7,55,0,12.3
,,0,2023-01-22T05:27:10.636Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,12.3
,,0,2023-01-22T05:57:10.604Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,12.3
,,0,2023-01-22T06:27:10.362Z,st-3,202,true,70b3d52c0001f7a7,55.5,0,12.3
,,0,2023-01-22T06:57:10.266Z,st-3,202,true,70b3d52c0001f7a7,55,0,12.4
,,0,2023-01-22T07:27:10.117Z,st-3,202,true,70b3d52c0001f7a7,55,0,12.4
,,0,2023-01-22T07:57:10.032Z,st-3,202,true,70b3d52c0001f7a7,54.5,0,12.5
,,0,2023-01-22T08:27:09.905Z,st-3,202,true,70b3d52c0001f7a7,54.5,5,12.5
,,0,2023-01-22T08:57:09.766Z,st-3,202,true,70b3d52c0001f7a7,54.5,12,12.5
,,0,2023-01-22T09:27:09.642Z,st-3,202,true,70b3d52c0001f7a7,54,15,12.7
,,0,2023-01-22T09:57:09.52Z,st-3,202,true,70b3d52c0001f7a7,54,20,12.8
,,0,2023-01-22T10:27:09.397Z,st-3,202,true,70b3d52c0001f7a7,53.5,22,12.8
,,0,2023-01-22T10:57:09.279Z,st-3,202,true,70b3d52c0001f7a7,53,15,12.9
,,0,2023-01-22T11:27:09.164Z,st-3,202,true,70b3d52c0001f7a7,53,20,13
,,0,2023-01-22T11:57:09.048Z,st-3,202,true,70b3d52c0001f7a7,52.5,20,13.2
,,0,2023-01-22T12:27:08.932Z,st-3,202,true,70b3d52c0001f7a7,52.5,20,13.3
,,0,2023-01-22T12:57:08.799Z,st-3,202,true,70b3d52c0001f7a7,52,15,13.2
,,0,2023-01-22T13:27:08.679Z,st-3,202,true,70b3d52c0001f7a7,52,10,13.4
,,0,2023-01-22T13:57:08.543Z,st-3,202,true,70b3d52c0001f7a7,52,10,13.5
,,0,2023-01-22T14:27:08.42Z,st-3,202,true,70b3d52c0001f7a7,52,2,13.5
,,0,2023-01-22T14:57:08.291Z,st-3,202,true,70b3d52c0001f7a7,52,0,13.5
,,0,2023-01-22T15:27:08.261Z,st-3,202,true,70b3d52c0001f7a7,51.5,0,13.5
,,0,2023-01-22T15:57:08.058Z,st-3,202,true,70b3d52c0001f7a7,52,0,13.4
,,0,2023-01-22T16:27:08.02Z,st-3,202,true,70b3d52c0001f7a7,52,0,13.4
,,0,2023-01-22T16:57:07.908Z,st-3,202,true,70b3d52c0001f7a7,52,0,13.4
,,0,2023-01-22T17:27:07.793Z,st-3,202,true,70b3d52c0001f7a7,52.5,0,13.3
,,0,2023-01-22T17:57:07.646Z,st-3,202,true,70b3d52c0001f7a7,52.5,0,13.3
,,0,2023-01-22T18:27:07.465Z,st-3,202,true,70b3d52c0001f7a7,52,0,13.3
,,0,2023-01-22T18:57:07.413Z,st-3,202,true,70b3d52c0001f7a7,52,0,13.4
,,0,2023-01-22T19:27:07.199Z,st-3,202,true,70b3d52c0001f7a7,52,0,13.3
,,0,2023-01-22T19:57:07.161Z,st-3,202,true,70b3d52c0001f7a7,52.5,0,13.1
,,0,2023-01-22T20:27:06.968Z,st-3,202,true,70b3d52c0001f7a7,52,0,13.3
,,0,2023-01-22T20:57:06.841Z,st-3,202,true,70b3d52c0001f7a7,52,0,13.3
,,0,2023-01-22T21:27:06.805Z,st-3,202,true,70b3d52c0001f7a7,51.5,0,13.3
,,0,2023-01-22T21:57:06.657Z,st-3,202,true,70b3d52c0001f7a7,52,0,13.3
,,0,2023-01-22T22:27:06.552Z,st-3,202,true,70b3d52c0001f7a7,52.5,0,13.3
,,0,2023-01-22T23:27:06.322Z,st-3,202,true,70b3d52c0001f7a7,52,0,13.4
,,0,2023-01-22T23:57:06.187Z,st-3,202,true,70b3d52c0001f7a7,51.5,0,13.4
,,0,2023-01-23T00:27:06.057Z,st-3,202,true,70b3d52c0001f7a7,52.5,0,13.4
,,0,2023-01-23T00:57:05.946Z,st-3,202,true,70b3d52c0001f7a7,52,0,13.4
,,0,2023-01-23T01:27:05.82Z,st-3,202,true,70b3d52c0001f7a7,52.5,0,13.4
,,0,2023-01-23T01:57:05.693Z,st-3,202,true,70b3d52c0001f7a7,52,0,13.4
,,0,2023-01-23T02:57:05.382Z,st-3,202,true,70b3d52c0001f7a7,52.5,0,13.4
,,0,2023-01-23T03:27:05.26Z,st-3,202,true,70b3d52c0001f7a7,52,0,13.4
,,0,2023-01-23T03:57:05.137Z,st-3,202,true,70b3d52c0001f7a7,52,0,13.2
,,0,2023-01-23T04:27:05.022Z,st-3,202,true,70b3d52c0001f7a7,51.5,0,13.4
,,0,2023-01-23T04:57:04.906Z,st-3,202,true,70b3d52c0001f7a7,51.5,0,13.5
,,0,2023-01-23T05:27:04.758Z,st-3,202,true,70b3d52c0001f7a7,51,0,13.6
,,0,2023-01-23T05:57:04.64Z,st-3,202,true,70b3d52c0001f7a7,51.5,0,13.5
,,0,2023-01-23T06:27:04.518Z,st-3,202,true,70b3d52c0001f7a7,52,0,13.6
,,0,2023-01-23T06:57:04.404Z,st-3,202,true,70b3d52c0001f7a7,52,0,13.7
,,0,2023-01-23T07:27:04.281Z,st-3,202,true,70b3d52c0001f7a7,52,2,13.6
,,0,2023-01-23T07:57:04.147Z,st-3,202,true,70b3d52c0001f7a7,52,2,13.6
,,0,2023-01-23T08:27:04.044Z,st-3,202,true,70b3d52c0001f7a7,52.5,5,13.7
,,0,2023-01-23T08:57:03.922Z,st-3,202,true,70b3d52c0001f7a7,51.5,15,13.7
,,0,2023-01-23T09:27:03.811Z,st-3,202,true,70b3d52c0001f7a7,52,15,13.8
,,0,2023-01-23T09:57:03.669Z,st-3,202,true,70b3d52c0001f7a7,51.5,20,13.8
,,0,2023-01-23T10:27:03.539Z,st-3,202,true,70b3d52c0001f7a7,51.5,22,14
,,0,2023-01-23T10:57:03.46Z,st-3,202,true,70b3d52c0001f7a7,51.5,30,14
,,0,2023-01-23T11:27:03.303Z,st-3,202,true,70b3d52c0001f7a7,51,30,14.1
,,0,2023-01-23T11:57:03.189Z,st-3,202,true,70b3d52c0001f7a7,50.5,20,14.3
,,0,2023-01-23T12:27:03.066Z,st-3,202,true,70b3d52c0001f7a7,50.5,80,14.3
,,0,2023-01-23T12:57:02.941Z,st-3,202,true,70b3d52c0001f7a7,52,70,14.5
,,0,2023-01-23T12:59:35.861Z,st-3,202,false,70b3d52c0001f7a7,51.5,732,14.8
,,0,2023-01-23T13:02:20.857Z,st-3,202,true,70b3d52c0001f7a7,42.5,62,14.8
,,0,2023-01-23T13:26:13.258Z,st-3,202,false,70b3d52c0001f7a7,51.5,522,14.8
,,0,2023-01-23T13:27:02.819Z,st-3,202,false,70b3d52c0001f7a7,39.5,572,14.8
,,0,2023-01-23T13:28:19.312Z,st-3,202,true,70b3d52c0001f7a7,42,65,13.5
,,0,2023-01-23T13:57:02.682Z,st-3,202,true,70b3d52c0001f7a7,49.5,10,13.5
,,0,2023-01-23T14:27:02.57Z,st-3,202,true,70b3d52c0001f7a7,50,2,14.5
,,0,2023-01-23T14:57:02.523Z,st-3,202,true,70b3d52c0001f7a7,52,0,14.5
,,0,2023-01-23T15:27:02.61Z,st-3,202,true,70b3d52c0001f7a7,50,0,14.5
,,0,2023-01-23T15:57:02.285Z,st-3,202,true,70b3d52c0001f7a7,50,0,14.5
,,0,2023-01-23T16:27:02.154Z,st-3,202,true,70b3d52c0001f7a7,50.5,0,14.4
,,0,2023-01-23T16:57:02.031Z,st-3,202,true,70b3d52c0001f7a7,50.5,0,14.4
,,0,2023-01-23T17:27:01.9Z,st-3,202,true,70b3d52c0001f7a7,51,0,14.4
,,0,2023-01-23T17:57:01.705Z,st-3,202,true,70b3d52c0001f7a7,51,0,14.3
,,0,2023-01-23T18:27:01.59Z,st-3,202,true,70b3d52c0001f7a7,51,0,14.4
,,0,2023-01-23T18:57:01.469Z,st-3,202,true,70b3d52c0001f7a7,51.5,0,14.4
,,0,2023-01-23T19:27:01.342Z,st-3,202,true,70b3d52c0001f7a7,50.5,0,14.3
,,0,2023-01-23T19:57:01.226Z,st-3,202,true,70b3d52c0001f7a7,50.5,0,14.1
,,0,2023-01-23T20:27:01.099Z,st-3,202,true,70b3d52c0001f7a7,51,0,14.3
,,0,2023-01-23T20:57:00.969Z,st-3,202,true,70b3d52c0001f7a7,50.5,0,14.2
,,0,2023-01-23T21:27:00.893Z,st-3,202,true,70b3d52c0001f7a7,51,0,14.3
,,0,2023-01-23T21:57:00.728Z,st-3,202,true,70b3d52c0001f7a7,51,0,14.3
,,0,2023-01-23T22:27:00.617Z,st-3,202,true,70b3d52c0001f7a7,50.5,0,14.3
,,0,2023-01-23T22:57:00.496Z,st-3,202,true,70b3d52c0001f7a7,50.5,0,14.2
,,0,2023-01-23T23:27:00.371Z,st-3,202,true,70b3d52c0001f7a7,51,0,14.3
,,0,2023-01-23T23:57:00.225Z,st-3,202,true,70b3d52c0001f7a7,51.5,0,14.5
,,0,2023-01-24T00:27:00.099Z,st-3,202,true,70b3d52c0001f7a7,51.5,0,14.4
,,0,2023-01-24T00:56:59.992Z,st-3,202,true,70b3d52c0001f7a7,51,0,14.3
,,0,2023-01-24T01:26:59.95Z,st-3,202,true,70b3d52c0001f7a7,51,0,14.4
,,0,2023-01-24T01:57:00.81Z,st-3,202,true,70b3d52c0001f7a7,52,0,14.5
,,0,2023-01-24T02:26:59.617Z,st-3,202,true,70b3d52c0001f7a7,51,0,14.3
,,0,2023-01-24T02:56:59.51Z,st-3,202,true,70b3d52c0001f7a7,51,0,14.2
,,0,2023-01-24T03:26:59.388Z,st-3,202,true,70b3d52c0001f7a7,50.5,0,14.4
,,0,2023-01-24T03:56:59.246Z,st-3,202,true,70b3d52c0001f7a7,51.5,0,14.4
,,0,2023-01-24T04:26:59.122Z,st-3,202,true,70b3d52c0001f7a7,52,0,14.3
,,0,2023-01-24T04:56:58.996Z,st-3,202,true,70b3d52c0001f7a7,51.5,0,14.3
,,0,2023-01-24T05:26:58.886Z,st-3,202,true,70b3d52c0001f7a7,52,0,14.3
,,0,2023-01-24T05:56:58.76Z,st-3,202,true,70b3d52c0001f7a7,51.5,0,14.3
,,0,2023-01-24T06:26:58.634Z,st-3,202,true,70b3d52c0001f7a7,51.5,0,14.3
,,0,2023-01-24T06:56:58.519Z,st-3,202,true,70b3d52c0001f7a7,52,0,14.1
,,0,2023-01-24T07:26:58.401Z,st-3,202,true,70b3d52c0001f7a7,51.5,0,14.2
,,0,2023-01-24T08:26:58.14Z,st-3,202,true,70b3d52c0001f7a7,52.5,5,14.2
,,0,2023-01-24T08:56:58.027Z,st-3,202,true,70b3d52c0001f7a7,52,20,14.3
,,0,2023-01-24T09:26:57.903Z,st-3,202,true,70b3d52c0001f7a7,52,12,14.3
,,0,2023-01-24T09:56:57.785Z,st-3,202,true,70b3d52c0001f7a7,52.5,30,14.4
,,0,2023-01-24T10:26:57.657Z,st-3,202,true,70b3d52c0001f7a7,51.5,20,14.4
,,0,2023-01-24T10:56:57.545Z,st-3,202,true,70b3d52c0001f7a7,51.5,30,14.5
,,0,2023-01-24T11:26:57.42Z,st-3,202,true,70b3d52c0001f7a7,51,32,14.6
,,0,2023-01-24T11:56:57.284Z,st-3,202,true,70b3d52c0001f7a7,52,35,14.7
,,0,2023-01-24T12:26:57.164Z,st-3,202,true,70b3d52c0001f7a7,52,30,14.8
,,0,2023-01-24T12:56:57.051Z,st-3,202,true,70b3d52c0001f7a7,51.5,22,15.1
,,0,2023-01-24T13:26:56.916Z,st-3,202,true,70b3d52c0001f7a7,52,20,14.8
,,0,2023-01-24T13:56:56.798Z,st-3,202,true,70b3d52c0001f7a7,52,15,14.6
,,0,2023-01-24T14:26:56.75Z,st-3,202,true,70b3d52c0001f7a7,52,12,14.9
,,0,2023-01-24T14:56:56.629Z,st-3,202,true,70b3d52c0001f7a7,52,2,14.8
,,0,2023-01-24T15:26:56.607Z,st-3,202,true,70b3d52c0001f7a7,52.5,0,14.7
,,0,2023-01-24T15:56:56.296Z,st-3,202,true,70b3d52c0001f7a7,52.5,0,14.5
,,0,2023-01-24T16:26:56.174Z,st-3,202,true,70b3d52c0001f7a7,52.5,0,14.4
,,0,2023-01-24T16:56:56.129Z,st-3,202,true,70b3d52c0001f7a7,53,0,14.3
,,0,2023-01-24T17:26:56.016Z,st-3,202,true,70b3d52c0001f7a7,54,0,14.2
,,0,2023-01-24T17:56:55.815Z,st-3,202,true,70b3d52c0001f7a7,54,0,14
,,0,2023-01-24T18:56:55.661Z,st-3,202,true,70b3d52c0001f7a7,54,0,13.8
,,0,2023-01-24T19:26:55.461Z,st-3,202,true,70b3d52c0001f7a7,54.5,0,13.7
,,0,2023-01-24T19:56:55.404Z,st-3,202,true,70b3d52c0001f7a7,54.5,0,13.6
,,0,2023-01-24T20:26:55.192Z,st-3,202,true,70b3d52c0001f7a7,54.5,0,13.7
,,0,2023-01-24T20:56:55.075Z,st-3,202,true,70b3d52c0001f7a7,54.5,0,13.6
,,0,2023-01-24T21:26:54.96Z,st-3,202,true,70b3d52c0001f7a7,54,0,13.7
,,0,2023-01-24T21:56:54.838Z,st-3,202,true,70b3d52c0001f7a7,53.5,0,14
,,0,2023-01-24T22:26:54.784Z,st-3,202,true,70b3d52c0001f7a7,54.5,0,13.8
,,0,2023-01-24T22:56:54.672Z,st-3,202,true,70b3d52c0001f7a7,54,0,14
,,0,2023-01-24T23:26:54.628Z,st-3,202,true,70b3d52c0001f7a7,54.5,0,14
,,0,2023-01-24T23:56:54.343Z,st-3,202,true,70b3d52c0001f7a7,54,0,14
,,0,2023-01-25T00:26:54.296Z,st-3,202,true,70b3d52c0001f7a7,54,0,14
,,0,2023-01-25T00:56:54.105Z,st-3,202,true,70b3d52c0001f7a7,53.5,0,14
,,0,2023-01-25T01:26:54.065Z,st-3,202,true,70b3d52c0001f7a7,53.5,0,14.1
,,0,2023-01-25T01:56:53.857Z,st-3,202,true,70b3d52c0001f7a7,54,0,14
,,0,2023-01-25T02:26:53.731Z,st-3,202,true,70b3d52c0001f7a7,54.5,0,14.1
,,0,2023-01-25T02:56:53.621Z,st-3,202,true,70b3d52c0001f7a7,54.5,0,14
,,0,2023-01-25T03:26:53.474Z,st-3,202,true,70b3d52c0001f7a7,53.5,0,14.1
,,0,2023-01-25T03:56:53.361Z,st-3,202,true,70b3d52c0001f7a7,53.5,0,14
,,0,2023-01-25T04:26:53.235Z,st-3,202,true,70b3d52c0001f7a7,54,0,14
,,0,2023-01-25T04:56:53.139Z,st-3,202,true,70b3d52c0001f7a7,53.5,0,14
