Timestamp;Entity Name;in;out
2021-08-31 08:00:00;dtu-lyn-indgang;30;7
2021-08-31 08:30:00;dtu-lyn-boghandel;2;3
2021-08-31 08:30:00;dtu-lyn-indgang;41;18
2021-08-31 09:00:00;dtu-lyn-boghandel;2;0
2021-08-31 09:00:00;dtu-lyn-indgang;40;9
2021-08-31 09:30:00;dtu-lyn-boghandel;2;2
2021-08-31 09:30:00;dtu-lyn-indgang;35;21
2021-08-31 10:00:00;dtu-lyn-boghandel;3;4
2021-08-31 10:00:00;dtu-lyn-indgang;57;18
2021-08-31 10:30:00;dtu-lyn-boghandel;6;2
2021-08-31 10:30:00;dtu-lyn-indgang;66;25
2021-08-31 11:00:00;dtu-lyn-boghandel;5;6
2021-08-31 11:00:00;dtu-lyn-indgang;52;29
2021-08-31 11:30:00;dtu-lyn-boghandel;19;11
2021-08-31 11:30:00;dtu-lyn-indgang;89;75
2021-08-31 12:00:00;dtu-lyn-boghandel;14;8
2021-08-31 12:00:00;dtu-lyn-indgang;118;152
2021-08-31 12:30:00;dtu-lyn-boghandel;19;16
2021-08-31 12:30:00;dtu-lyn-indgang;135;141
2021-08-31 13:00:00;dtu-lyn-boghandel;5;4
2021-08-31 13:00:00;dtu-lyn-indgang;100;86
2021-08-31 13:30:00;dtu-lyn-boghandel;3;7
2021-08-31 13:30:00;dtu-lyn-indgang;92;49
2021-08-31 14:00:00;dtu-lyn-boghandel;10;5
2021-08-31 14:00:00;dtu-lyn-indgang;33;55
2021-08-31 14:30:00;dtu-lyn-boghandel;11;8
2021-08-31 14:30:00;dtu-lyn-indgang;57;64
2021-08-31 15:00:00;dtu-lyn-boghandel;4;3
2021-08-31 15:00:00;dtu-lyn-indgang;41;65
2021-08-31 15:30:00;dtu-lyn-boghandel;5;5
2021-08-31 15:30:00;dtu-lyn-indgang;64;52
2021-08-31 16:00:00;dtu-lyn-boghandel;5;3
2021-08-31 16:00:00;dtu-lyn-indgang;53;67
2021-08-31 16:30:00;dtu-lyn-boghandel;4;11
2021-08-31 16:30:00;dtu-lyn-indgang;47;74
2021-08-31 17:00:00;dtu-lyn-boghandel;4;5
2021-08-31 17:00:00;dtu-lyn-indgang;54;91
2021-08-31 17:30:00;dtu-lyn-boghandel;5;3
2021-08-31 17:30:00;dtu-lyn-indgang;46;84
2021-08-31 18:00:00;dtu-lyn-boghandel;1;1
2021-08-31 18:00:00;dtu-lyn-indgang;28;52
2021-08-31 18:30:00;dtu-lyn-boghandel;2;1
2021-08-31 18:30:00;dtu-lyn-indgang;20;36
2021-08-31 19:00:00;dtu-lyn-boghandel;0;0
2021-08-31 19:00:00;dtu-lyn-indgang;17;11
2021-08-31 19:30:00;dtu-lyn-boghandel;0;0
2021-08-31 19:30:00;dtu-lyn-indgang;8;15
2021-08-31 20:00:00;dtu-lyn-boghandel;1;1
2021-08-31 20:00:00;dtu-lyn-indgang;17;26
2021-08-31 20:30:00;dtu-lyn-boghandel;0;0
2021-08-31 20:30:00;dtu-lyn-indgang;4;17
2021-08-31 21:00:00;dtu-lyn-boghandel;0;0
2021-08-31 21:00:00;dtu-lyn-indgang;3;5
2021-08-31 21:30:00;dtu-lyn-boghandel;0;0
2021-08-31 21:30:00;dtu-lyn-indgang;2;10
2021-08-31 22:00:00;dtu-lyn-boghandel;0;0
2021-08-31 22:00:00;dtu-lyn-indgang;7;12
2021-08-31 22:30:00;dtu-lyn-boghandel;0;0
2021-08-31 22:30:00;dtu-lyn-indgang;6;10
2021-08-31 23:00:00;dtu-lyn-boghandel;0;0
2021-08-31 23:00:00;dtu-lyn-indgang;1;6
2021-08-31 23:30:00;dtu-lyn-boghandel;0;0
2021-08-31 23:30:00;dtu-lyn-indgang;2;4
2021-09-01 00:00:00;dtu-lyn-boghandel;0;0
2021-09-01 00:00:00;dtu-lyn-indgang;5;4
2021-09-01 00:30:00;dtu-lyn-boghandel;0;0
2021-09-01 00:30:00;dtu-lyn-indgang;0;3
2021-09-01 01:00:00;dtu-lyn-boghandel;0;0
2021-09-01 01:00:00;dtu-lyn-indgang;1;1
2021-09-01 01:30:00;dtu-lyn-boghandel;0;0
2021-09-01 01:30:00;dtu-lyn-indgang;1;0
2021-09-01 02:00:00;dtu-lyn-boghandel;0;0
2021-09-01 02:00:00;dtu-lyn-indgang;1;1
2021-09-01 02:30:00;dtu-lyn-boghandel;0;0
2021-09-01 02:30:00;dtu-lyn-indgang;0;0
2021-09-01 03:00:00;dtu-lyn-boghandel;0;0
2021-09-01 03:00:00;dtu-lyn-indgang;0;0
2021-09-01 03:30:00;dtu-lyn-boghandel;0;0
2021-09-01 03:30:00;dtu-lyn-indgang;0;0
2021-09-01 04:00:00;dtu-lyn-boghandel;0;0
2021-09-01 04:00:00;dtu-lyn-indgang;1;1
2021-09-01 04:30:00;dtu-lyn-boghandel;0;0
2021-09-01 04:30:00;dtu-lyn-indgang;2;4
2021-09-01 05:00:00;dtu-lyn-boghandel;0;0
2021-09-01 05:00:00;dtu-lyn-indgang;2;1
2021-09-01 05:30:00;dtu-lyn-boghandel;0;0
2021-09-01 05:30:00;dtu-lyn-indgang;0;1
2021-09-01 06:00:00;dtu-lyn-boghandel;0;0
2021-09-01 06:00:00;dtu-lyn-indgang;0;0
2021-09-01 06:30:00;dtu-lyn-boghandel;0;0
2021-09-01 06:30:00;dtu-lyn-indgang;1;0
2021-09-01 07:00:00;dtu-lyn-boghandel;0;0
2021-09-01 07:00:00;dtu-lyn-indgang;9;4
2021-09-01 07:30:00;dtu-lyn-boghandel;0;0
2021-09-01 07:30:00;dtu-lyn-indgang;5;0
2021-09-01 08:00:00;dtu-lyn-boghandel;1;1
2021-09-01 08:00:00;dtu-lyn-indgang;17;6
2021-09-01 08:30:00;dtu-lyn-boghandel;2;2
2021-09-01 08:30:00;dtu-lyn-indgang;29;23
2021-09-01 09:00:00;dtu-lyn-boghandel;0;0
2021-09-01 09:00:00;dtu-lyn-indgang;44;19
2021-09-01 09:30:00;dtu-lyn-boghandel;2;2
2021-09-01 09:30:00;dtu-lyn-indgang;31;9
2021-09-01 10:00:00;dtu-lyn-boghandel;2;0
2021-09-01 10:00:00;dtu-lyn-indgang;43;18
2021-09-01 10:30:00;dtu-lyn-boghandel;6;4
2021-09-01 10:30:00;dtu-lyn-indgang;41;29
2021-09-01 11:00:00;dtu-lyn-boghandel;4;4
2021-09-01 11:00:00;dtu-lyn-indgang;63;37
2021-09-01 11:30:00;dtu-lyn-boghandel;3;2
2021-09-01 11:30:00;dtu-lyn-indgang;83;54
2021-09-01 12:00:00;dtu-lyn-boghandel;7;7
2021-09-01 12:00:00;dtu-lyn-indgang;156;158
2021-09-01 12:30:00;dtu-lyn-boghandel;21;7
2021-09-01 12:30:00;dtu-lyn-indgang;104;98
2021-09-01 13:00:00;dtu-lyn-boghandel;10;11
2021-09-01 13:00:00;dtu-lyn-indgang;74;79
2021-09-01 13:30:00;dtu-lyn-boghandel;2;4
2021-09-01 13:30:00;dtu-lyn-indgang;52;46
2021-09-01 14:00:00;dtu-lyn-boghandel;6;2
2021-09-01 14:00:00;dtu-lyn-indgang;52;52
2021-09-01 14:30:00;dtu-lyn-boghandel;4;3
2021-09-01 14:30:00;dtu-lyn-indgang;39;34
2021-09-01 15:00:00;dtu-lyn-boghandel;5;2
2021-09-01 15:00:00;dtu-lyn-indgang;42;54
2021-09-01 15:30:00;dtu-lyn-boghandel;8;6
2021-09-01 15:30:00;dtu-lyn-indgang;38;42
2021-09-01 16:00:00;dtu-lyn-boghandel;7;6
2021-09-01 16:00:00;dtu-lyn-indgang;27;59
2021-09-01 16:30:00;dtu-lyn-boghandel;5;9
2021-09-01 16:30:00;dtu-lyn-indgang;41;40
2021-09-01 17:00:00;dtu-lyn-boghandel;3;5
2021-09-01 17:00:00;dtu-lyn-indgang;38;54
2021-09-01 17:30:00;dtu-lyn-boghandel;2;0
2021-09-01 17:30:00;dtu-lyn-indgang;34;55
2021-09-01 18:00:00;dtu-lyn-boghandel;0;0
2021-09-01 18:00:00;dtu-lyn-indgang;29;51
2021-09-01 18:30:00;dtu-lyn-boghandel;0;0
2021-09-01 18:30:00;dtu-lyn-indgang;9;26
2021-09-01 19:00:00;dtu-lyn-boghandel;0;0
2021-09-01 19:00:00;dtu-lyn-indgang;7;25
2021-09-01 19:30:00;dtu-lyn-boghandel;0;0
2021-09-01 19:30:00;dtu-lyn-indgang;10;21
2021-09-01 20:00:00;dtu-lyn-boghandel;0;0
2021-09-01 20:00:00;dtu-lyn-indgang;10;12
2021-09-01 20:30:00;dtu-lyn-boghandel;0;0
2021-09-01 20:30:00;dtu-lyn-indgang;6;20
2021-09-01 21:00:00;dtu-lyn-boghandel;0;0
2021-09-01 21:00:00;dtu-lyn-indgang;7;7
2021-09-01 21:30:00;dtu-lyn-boghandel;0;0
2021-09-01 21:30:00;dtu-lyn-indgang;12;13
2021-09-01 22:00:00;dtu-lyn-boghandel;1;1
2021-09-01 22:00:00;dtu-lyn-indgang;4;10
2021-09-01 22:30:00;dtu-lyn-boghandel;0;0
2021-09-01 22:30:00;dtu-lyn-indgang;4;10
2021-09-01 23:00:00;dtu-lyn-boghandel;0;0
2021-09-01 23:00:00;dtu-lyn-indgang;2;5
2021-09-01 23:30:00;dtu-lyn-boghandel;0;0
2021-09-01 23:30:00;dtu-lyn-indgang;2;5
2021-09-02 00:00:00;dtu-lyn-boghandel;0;0
2021-09-02 00:00:00;dtu-lyn-indgang;4;4
2021-09-02 00:30:00;dtu-lyn-boghandel;0;0
2021-09-02 00:30:00;dtu-lyn-indgang;0;2
2021-09-02 01:00:00;dtu-lyn-boghandel;0;0
2021-09-02 01:00:00;dtu-lyn-indgang;1;1
2021-09-02 01:30:00;dtu-lyn-boghandel;0;0
2021-09-02 01:30:00;dtu-lyn-indgang;0;2
2021-09-02 02:00:00;dtu-lyn-boghandel;0;0
2021-09-02 02:00:00;dtu-lyn-indgang;0;0
2021-09-02 02:30:00;dtu-lyn-boghandel;1;1
2021-09-02 02:30:00;dtu-lyn-indgang;1;2
2021-09-02 03:00:00;dtu-lyn-boghandel;0;0
2021-09-02 03:00:00;dtu-lyn-indgang;0;2
2021-09-02 03:30:00;dtu-lyn-boghandel;0;0
2021-09-02 03:30:00;dtu-lyn-indgang;0;0
2021-09-02 04:00:00;dtu-lyn-boghandel;0;0
2021-09-02 04:00:00;dtu-lyn-indgang;2;2
2021-09-02 04:30:00;dtu-lyn-boghandel;0;0
2021-09-02 04:30:00;dtu-lyn-indgang;0;0
2021-09-02 05:00:00;dtu-lyn-boghandel;0;0
2021-09-02 05:00:00;dtu-lyn-indgang;2;1
2021-09-02 05:30:00;dtu-lyn-boghandel;0;0
2021-09-02 05:30:00;dtu-lyn-indgang;1;4
2021-09-02 06:00:00;dtu-lyn-boghandel;0;0
2021-09-02 06:00:00;dtu-lyn-indgang;1;2
2021-09-02 06:30:00;dtu-lyn-boghandel;0;0
2021-09-02 06:30:00;dtu-lyn-indgang;1;1
2021-09-02 07:00:00;dtu-lyn-boghandel;0;0
2021-09-02 07:00:00;dtu-lyn-indgang;9;2
2021-09-02 07:30:00;dtu-lyn-boghandel;0;0
2021-09-02 07:30:00;dtu-lyn-indgang;10;5
2021-09-02 08:00:00;dtu-lyn-boghandel;1;1
2021-09-02 08:00:00;dtu-lyn-indgang;38;10
2021-09-02 08:30:00;dtu-lyn-boghandel;1;1
2021-09-02 08:30:00;dtu-lyn-indgang;39;17
2021-09-02 09:00:00;dtu-lyn-boghandel;0;0
2021-09-02 09:00:00;dtu-lyn-indgang;42;10
2021-09-02 09:30:00;dtu-lyn-boghandel;2;1
2021-09-02 09:30:00;dtu-lyn-indgang;45;17
2021-09-02 10:00:00;dtu-lyn-boghandel;3;1
2021-09-02 10:00:00;dtu-lyn-indgang;50;25
2021-09-02 10:30:00;dtu-lyn-boghandel;6;6
2021-09-02 10:30:00;dtu-lyn-indgang;60;27
2021-09-02 11:00:00;dtu-lyn-boghandel;14;9
2021-09-02 11:00:00;dtu-lyn-indgang;70;46
2021-09-02 11:30:00;dtu-lyn-boghandel;7;7
2021-09-02 11:30:00;dtu-lyn-indgang;79;64
2021-09-02 12:00:00;dtu-lyn-boghandel;8;12
2021-09-02 12:00:00;dtu-lyn-indgang;135;141
2021-09-02 12:30:00;dtu-lyn-boghandel;10;6
2021-09-02 12:30:00;dtu-lyn-indgang;91;92
2021-09-02 13:00:00;dtu-lyn-boghandel;18;9
2021-09-02 13:00:00;dtu-lyn-indgang;140;115
2021-09-02 13:30:00;dtu-lyn-boghandel;10;8
2021-09-02 13:30:00;dtu-lyn-indgang;71;61
2021-09-02 14:00:00;dtu-lyn-boghandel;2;3
2021-09-02 14:00:00;dtu-lyn-indgang;41;59
2021-09-02 14:30:00;dtu-lyn-boghandel;5;7
2021-09-02 14:30:00;dtu-lyn-indgang;39;54
2021-09-02 15:00:00;dtu-lyn-boghandel;2;8
2021-09-02 15:00:00;dtu-lyn-indgang;55;59
2021-09-02 15:30:00;dtu-lyn-boghandel;4;3
2021-09-02 15:30:00;dtu-lyn-indgang;49;66
2021-09-02 16:00:00;dtu-lyn-boghandel;8;7
2021-09-02 16:00:00;dtu-lyn-indgang;49;56
2021-09-02 16:30:00;dtu-lyn-boghandel;4;5
2021-09-02 16:30:00;dtu-lyn-indgang;53;65
2021-09-02 17:00:00;dtu-lyn-boghandel;2;4
2021-09-02 17:00:00;dtu-lyn-indgang;58;77
2021-09-02 17:30:00;dtu-lyn-boghandel;6;5
2021-09-02 17:30:00;dtu-lyn-indgang;28;73
2021-09-02 18:00:00;dtu-lyn-boghandel;0;0
2021-09-02 18:00:00;dtu-lyn-indgang;19;62
2021-09-02 18:30:00;dtu-lyn-boghandel;0;1
2021-09-02 18:30:00;dtu-lyn-indgang;12;33
2021-09-02 19:00:00;dtu-lyn-boghandel;0;0
2021-09-02 19:00:00;dtu-lyn-indgang;13;30
2021-09-02 19:30:00;dtu-lyn-boghandel;0;0
2021-09-02 19:30:00;dtu-lyn-indgang;2;19
2021-09-02 20:00:00;dtu-lyn-boghandel;0;0
2021-09-02 20:00:00;dtu-lyn-indgang;8;15
2021-09-02 20:30:00;dtu-lyn-boghandel;1;1
2021-09-02 20:30:00;dtu-lyn-indgang;11;6
2021-09-02 21:00:00;dtu-lyn-boghandel;0;0
2021-09-02 21:00:00;dtu-lyn-indgang;3;11
2021-09-02 21:30:00;dtu-lyn-boghandel;1;1
2021-09-02 21:30:00;dtu-lyn-indgang;3;5
2021-09-02 22:00:00;dtu-lyn-boghandel;0;0
2021-09-02 22:00:00;dtu-lyn-indgang;2;8
2021-09-02 22:30:00;dtu-lyn-boghandel;0;0
2021-09-02 22:30:00;dtu-lyn-indgang;3;8
2021-09-02 23:00:00;dtu-lyn-boghandel;0;0
2021-09-02 23:00:00;dtu-lyn-indgang;2;6
2021-09-02 23:30:00;dtu-lyn-boghandel;0;0
2021-09-02 23:30:00;dtu-lyn-indgang;2;4
2021-09-03 00:00:00;dtu-lyn-boghandel;0;0
2021-09-03 00:00:00;dtu-lyn-indgang;2;1
2021-09-03 00:30:00;dtu-lyn-boghandel;0;0
2021-09-03 00:30:00;dtu-lyn-indgang;0;6
2021-09-03 01:00:00;dtu-lyn-boghandel;0;0
2021-09-03 01:00:00;dtu-lyn-indgang;0;1
2021-09-03 01:30:00;dtu-lyn-boghandel;0;0
2021-09-03 01:30:00;dtu-lyn-indgang;0;2
2021-09-03 02:00:00;dtu-lyn-boghandel;0;0
2021-09-03 02:00:00;dtu-lyn-indgang;0;1
2021-09-03 02:30:00;dtu-lyn-boghandel;0;0
2021-09-03 02:30:00;dtu-lyn-indgang;0;0
2021-09-03 03:00:00;dtu-lyn-boghandel;0;0
2021-09-03 03:00:00;dtu-lyn-indgang;1;0
2021-09-03 03:30:00;dtu-lyn-boghandel;0;0
2021-09-03 03:30:00;dtu-lyn-indgang;1;2
2021-09-03 04:00:00;dtu-lyn-boghandel;0;0
2021-09-03 04:00:00;dtu-lyn-indgang;0;0
2021-09-03 04:30:00;dtu-lyn-boghandel;0;0
2021-09-03 04:30:00;dtu-lyn-indgang;0;0
2021-09-03 05:00:00;dtu-lyn-boghandel;0;0
2021-09-03 05:00:00;dtu-lyn-indgang;1;0
2021-09-03 05:30:00;dtu-lyn-boghandel;0;0
2021-09-03 05:30:00;dtu-lyn-indgang;0;0
2021-09-03 06:00:00;dtu-lyn-boghandel;0;0
2021-09-03 06:00:00;dtu-lyn-indgang;0;0
2021-09-03 06:30:00;dtu-lyn-boghandel;0;0
2021-09-03 06:30:00;dtu-lyn-indgang;3;2
2021-09-03 07:00:00;dtu-lyn-boghandel;0;0
2021-09-03 07:00:00;dtu-lyn-indgang;4;0
2021-09-03 07:30:00;dtu-lyn-boghandel;0;0
2021-09-03 07:30:00;dtu-lyn-indgang;7;7
2021-09-03 08:00:00;dtu-lyn-boghandel;0;0
2021-09-03 08:00:00;dtu-lyn-indgang;25;5
2021-09-03 08:30:00;dtu-lyn-boghandel;1;0
2021-09-03 08:30:00;dtu-lyn-indgang;19;6
2021-09-03 09:00:00;dtu-lyn-boghandel;1;1
2021-09-03 09:00:00;dtu-lyn-indgang;42;14
2021-09-03 09:30:00;dtu-lyn-boghandel;6;5
2021-09-03 09:30:00;dtu-lyn-indgang;36;14
2021-09-03 10:00:00;dtu-lyn-boghandel;3;6
2021-09-03 10:00:00;dtu-lyn-indgang;48;16
2021-09-03 10:30:00;dtu-lyn-boghandel;4;6
2021-09-03 10:30:00;dtu-lyn-indgang;46;17
2021-09-03 11:00:00;dtu-lyn-boghandel;5;9
2021-09-03 11:00:00;dtu-lyn-indgang;53;45
2021-09-03 11:30:00;dtu-lyn-boghandel;8;5
2021-09-03 11:30:00;dtu-lyn-indgang;56;71
2021-09-03 12:00:00;dtu-lyn-boghandel;10;4
2021-09-03 12:00:00;dtu-lyn-indgang;128;112
2021-09-03 12:30:00;dtu-lyn-boghandel;8;6
2021-09-03 12:30:00;dtu-lyn-indgang;121;103
2021-09-03 13:00:00;dtu-lyn-boghandel;7;7
2021-09-03 13:00:00;dtu-lyn-indgang;108;94
2021-09-03 13:30:00;dtu-lyn-boghandel;2;5
2021-09-03 13:30:00;dtu-lyn-indgang;38;42
2021-09-03 14:00:00;dtu-lyn-boghandel;3;3
2021-09-03 14:00:00;dtu-lyn-indgang;59;50
2021-09-03 14:30:00;dtu-lyn-boghandel;4;2
2021-09-03 14:30:00;dtu-lyn-indgang;58;41
2021-09-03 15:00:00;dtu-lyn-boghandel;4;2
2021-09-03 15:00:00;dtu-lyn-indgang;32;64
2021-09-03 15:30:00;dtu-lyn-boghandel;6;2
2021-09-03 15:30:00;dtu-lyn-indgang;21;42
2021-09-03 16:00:00;dtu-lyn-boghandel;6;7
2021-09-03 16:00:00;dtu-lyn-indgang;27;58
2021-09-03 16:30:00;dtu-lyn-boghandel;4;4
2021-09-03 16:30:00;dtu-lyn-indgang;58;67
2021-09-03 17:00:00;dtu-lyn-boghandel;1;1
2021-09-03 17:00:00;dtu-lyn-indgang;28;65
2021-09-03 17:30:00;dtu-lyn-boghandel;0;0
2021-09-03 17:30:00;dtu-lyn-indgang;26;56
2021-09-03 18:00:00;dtu-lyn-boghandel;0;0
2021-09-03 18:00:00;dtu-lyn-indgang;15;28
2021-09-03 18:30:00;dtu-lyn-boghandel;0;0
2021-09-03 18:30:00;dtu-lyn-indgang;5;17
2021-09-03 19:00:00;dtu-lyn-boghandel;0;0
2021-09-03 19:00:00;dtu-lyn-indgang;3;13
2021-09-03 19:30:00;dtu-lyn-boghandel;0;0
2021-09-03 19:30:00;dtu-lyn-indgang;4;9
2021-09-03 20:00:00;dtu-lyn-boghandel;2;0
2021-09-03 20:00:00;dtu-lyn-indgang;2;5
2021-09-03 20:30:00;dtu-lyn-boghandel;0;0
2021-09-03 20:30:00;dtu-lyn-indgang;1;10
2021-09-03 21:00:00;dtu-lyn-boghandel;0;0
2021-09-03 21:00:00;dtu-lyn-indgang;7;6
2021-09-03 21:30:00;dtu-lyn-boghandel;0;0
2021-09-03 21:30:00;dtu-lyn-indgang;7;8
2021-09-03 22:00:00;dtu-lyn-boghandel;0;0
2021-09-03 22:00:00;dtu-lyn-indgang;8;10
2021-09-03 22:30:00;dtu-lyn-boghandel;0;0
2021-09-03 22:30:00;dtu-lyn-indgang;0;5
2021-09-03 23:00:00;dtu-lyn-boghandel;0;0
2021-09-03 23:00:00;dtu-lyn-indgang;5;8
2021-09-03 23:30:00;dtu-lyn-boghandel;0;0
2021-09-03 23:30:00;dtu-lyn-indgang;5;4
2021-09-04 00:00:00;dtu-lyn-boghandel;0;0
2021-09-04 00:00:00;dtu-lyn-indgang;1;8
2021-09-04 00:30:00;dtu-lyn-boghandel;0;0
2021-09-04 00:30:00;dtu-lyn-indgang;3;2
2021-09-04 01:00:00;dtu-lyn-boghandel;0;0
2021-09-04 01:00:00;dtu-lyn-indgang;0;3
2021-09-04 01:30:00;dtu-lyn-boghandel;0;0
2021-09-04 01:30:00;dtu-lyn-indgang;0;0
2021-09-04 02:00:00;dtu-lyn-boghandel;0;0
2021-09-04 02:00:00;dtu-lyn-indgang;0;0
2021-09-04 02:30:00;dtu-lyn-boghandel;0;0
2021-09-04 02:30:00;dtu-lyn-indgang;0;3
2021-09-04 03:00:00;dtu-lyn-boghandel;0;0
2021-09-04 03:00:00;dtu-lyn-indgang;0;0
2021-09-04 03:30:00;dtu-lyn-boghandel;0;0
2021-09-04 03:30:00;dtu-lyn-indgang;0;0
2021-09-04 04:00:00;dtu-lyn-boghandel;0;0
2021-09-04 04:00:00;dtu-lyn-indgang;0;0
2021-09-04 04:30:00;dtu-lyn-boghandel;0;0
2021-09-04 04:30:00;dtu-lyn-indgang;0;0
2021-09-04 05:00:00;dtu-lyn-boghandel;0;0
2021-09-04 05:00:00;dtu-lyn-indgang;0;0
2021-09-04 05:30:00;dtu-lyn-boghandel;0;0
2021-09-04 05:30:00;dtu-lyn-indgang;1;0
2021-09-04 06:00:00;dtu-lyn-boghandel;0;0
2021-09-04 06:00:00;dtu-lyn-indgang;1;3
2021-09-04 06:30:00;dtu-lyn-boghandel;0;0
2021-09-04 06:30:00;dtu-lyn-indgang;0;0
2021-09-04 07:00:00;dtu-lyn-boghandel;0;0
2021-09-04 07:00:00;dtu-lyn-indgang;0;0
2021-09-04 07:30:00;dtu-lyn-boghandel;0;0
2021-09-04 07:30:00;dtu-lyn-indgang;0;0
2021-09-04 08:00:00;dtu-lyn-boghandel;0;0
2021-09-04 08:00:00;dtu-lyn-indgang;1;0
2021-09-04 08:30:00;dtu-lyn-boghandel;0;0
2021-09-04 08:30:00;dtu-lyn-indgang;1;0
2021-09-04 09:00:00;dtu-lyn-boghandel;0;0
2021-09-04 09:00:00;dtu-lyn-indgang;8;0
2021-09-04 09:30:00;dtu-lyn-boghandel;0;0
2021-09-04 09:30:00;dtu-lyn-indgang;13;4
2021-09-04 10:00:00;dtu-lyn-boghandel;0;0
2021-09-04 10:00:00;dtu-lyn-indgang;12;1
2021-09-04 10:30:00;dtu-lyn-boghandel;0;0
2021-09-04 10:30:00;dtu-lyn-indgang;11;2
2021-09-04 11:00:00;dtu-lyn-boghandel;0;0
2021-09-04 11:00:00;dtu-lyn-indgang;12;16
2021-09-04 11:30:00;dtu-lyn-boghandel;0;0
2021-09-04 11:30:00;dtu-lyn-indgang;4;2
2021-09-04 12:00:00;dtu-lyn-boghandel;1;1
2021-09-04 12:00:00;dtu-lyn-indgang;12;7
2021-09-04 12:30:00;dtu-lyn-boghandel;6;6
2021-09-04 12:30:00;dtu-lyn-indgang;8;13
2021-09-04 13:00:00;dtu-lyn-boghandel;0;0
2021-09-04 13:00:00;dtu-lyn-indgang;3;6
2021-09-04 13:30:00;dtu-lyn-boghandel;0;0
2021-09-04 13:30:00;dtu-lyn-indgang;4;6
2021-09-04 14:00:00;dtu-lyn-boghandel;0;0
2021-09-04 14:00:00;dtu-lyn-indgang;16;15
2021-09-04 14:30:00;dtu-lyn-boghandel;0;0
2021-09-04 14:30:00;dtu-lyn-indgang;19;9
2021-09-04 15:00:00;dtu-lyn-boghandel;0;0
2021-09-04 15:00:00;dtu-lyn-indgang;13;5
2021-09-04 15:30:00;dtu-lyn-boghandel;1;1
2021-09-04 15:30:00;dtu-lyn-indgang;17;9
2021-09-04 16:00:00;dtu-lyn-boghandel;0;0
2021-09-04 16:00:00;dtu-lyn-indgang;8;11
2021-09-04 16:30:00;dtu-lyn-boghandel;0;0
2021-09-04 16:30:00;dtu-lyn-indgang;5;10
2021-09-04 17:00:00;dtu-lyn-boghandel;0;0
2021-09-04 17:00:00;dtu-lyn-indgang;5;12
2021-09-04 17:30:00;dtu-lyn-boghandel;0;0
2021-09-04 17:30:00;dtu-lyn-indgang;7;12
2021-09-04 18:00:00;dtu-lyn-boghandel;0;0
2021-09-04 18:00:00;dtu-lyn-indgang;4;18
2021-09-04 18:30:00;dtu-lyn-boghandel;0;0
2021-09-04 18:30:00;dtu-lyn-indgang;9;4
2021-09-04 19:00:00;dtu-lyn-boghandel;0;0
2021-09-04 19:00:00;dtu-lyn-indgang;3;3
2021-09-04 19:30:00;dtu-lyn-boghandel;2;1
2021-09-04 19:30:00;dtu-lyn-indgang;8;10
2021-09-04 20:00:00;dtu-lyn-boghandel;0;0
2021-09-04 20:00:00;dtu-lyn-indgang;3;6
2021-09-04 20:30:00;dtu-lyn-boghandel;0;0
2021-09-04 20:30:00;dtu-lyn-indgang;7;8
2021-09-04 21:00:00;dtu-lyn-boghandel;0;0
2021-09-04 21:00:00;dtu-lyn-indgang;2;4
2021-09-04 21:30:00;dtu-lyn-boghandel;0;0
2021-09-04 21:30:00;dtu-lyn-indgang;2;4
2021-09-04 22:00:00;dtu-lyn-boghandel;0;0
2021-09-04 22:00:00;dtu-lyn-indgang;0;2
2021-09-04 22:30:00;dtu-lyn-boghandel;0;0
2021-09-04 22:30:00;dtu-lyn-indgang;3;9
2021-09-04 23:00:00;dtu-lyn-boghandel;0;0
2021-09-04 23:00:00;dtu-lyn-indgang;0;1
2021-09-04 23:30:00;dtu-lyn-boghandel;0;0
2021-09-04 23:30:00;dtu-lyn-indgang;1;3
2021-09-05 00:00:00;dtu-lyn-boghandel;0;0
2021-09-05 00:00:00;dtu-lyn-indgang;3;4
2021-09-05 00:30:00;dtu-lyn-boghandel;0;0
2021-09-05 00:30:00;dtu-lyn-indgang;2;1
2021-09-05 01:00:00;dtu-lyn-boghandel;0;0
2021-09-05 01:00:00;dtu-lyn-indgang;0;1
2021-09-05 01:30:00;dtu-lyn-boghandel;0;0
2021-09-05 01:30:00;dtu-lyn-indgang;0;0
2021-09-05 02:00:00;dtu-lyn-boghandel;0;0
2021-09-05 02:00:00;dtu-lyn-indgang;0;0
2021-09-05 02:30:00;dtu-lyn-boghandel;0;0
2021-09-05 02:30:00;dtu-lyn-indgang;1;3
2021-09-05 03:00:00;dtu-lyn-boghandel;0;0
2021-09-05 03:00:00;dtu-lyn-indgang;0;0
2021-09-05 03:30:00;dtu-lyn-boghandel;0;0
2021-09-05 03:30:00;dtu-lyn-indgang;2;0
2021-09-05 04:00:00;dtu-lyn-boghandel;0;0
2021-09-05 04:00:00;dtu-lyn-indgang;0;1
2021-09-05 04:30:00;dtu-lyn-boghandel;0;0
2021-09-05 04:30:00;dtu-lyn-indgang;0;0
2021-09-05 05:00:00;dtu-lyn-boghandel;1;0
2021-09-05 05:00:00;dtu-lyn-indgang;1;4
2021-09-05 05:30:00;dtu-lyn-boghandel;0;0
2021-09-05 05:30:00;dtu-lyn-indgang;0;0
2021-09-05 06:00:00;dtu-lyn-boghandel;0;0
2021-09-05 06:00:00;dtu-lyn-indgang;0;0
2021-09-05 06:30:00;dtu-lyn-boghandel;0;0
