0,1,2,3,4
21.0,0.000712544846147356,0.5118467783505594,413.33283622475454,10.00973728652975
22.0,0.00043665588444063985,0.09165368131869656,300.0350207589305,10.004167856455613
23.0,0.0011980927118657725,0.19391978077248417,300.13444402765606,10.013866979652054
25.0,0.006704147730866694,0.13286665017879962,491.4490606654322,10.01932203842403
26.0,0.0006407203865230748,0.2645983873693627,366.06892064197876,10.00161636919739
27.0,0.0008763808207432611,0.2111383022226878,300.55964237581037,10.028770612163928
