0,1,2,3,4
21.0,0.0004494684030724727,0.5372551646540931,418.1521174318885,10.002304274395913
22.0,0.0006335008203430803,0.08991775906805088,301.67612672087506,10.00904014748686
23.0,0.0002471214447337111,0.19669905217459593,305.9777220817735,10.00356266135038
25.0,0.030223995359457412,0.12396220749983833,408.71426607996943,10.006690207361572
26.0,0.0022028562560771903,0.28266398509027546,411.6514745480882,10.001008438880504
27.0,0.00026095133327208586,0.2019020515205039,301.22641879168464,10.001154326253324
